Observation_ID,Geosite_Name,Latitude_WGS84,Longitude_WGS84,Region,Geosite_Type,Geological_Domain,Locality_Center_Lat,Locality_Center_Lon,Locality_Group_Key,Coordinate_Precision,Source_File,Source_Row_Ref,Center_Coord_Source,Is_Merchich_Format,Correction_Applied,Ground_Truth_Note
obs2_00573,Ras Al Maa spring,35.179161,-5.24634,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,856,,False,,
obs2_00574,Khandak spring,35.112405,-5.418056,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,857,,False,,
obs2_00575,Assifane cavities,35.112876,-4.967752,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,858,,False,,
obs2_00576,Limestone pavement of Bouhalla,35.09254,-5.149741,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,859,,False,,
obs2_00577,Polje Al Malaab,35.601983,-5.388492,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,860,,False,,
obs2_00578,Limestone pavement of Tissemlal,35.178221,-5.246293,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,861,,False,,
obs2_00579,Karst complex of Mountain Lakraa,35.132726,-5.136942,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,862,,False,,
obs2_00580,Doline of Tissouka,35.186232,-5.138926,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,863,,False,,
obs2_00581,Cherafate spring,35.066636,-5.107561,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,864,,False,,
obs2_00582,Taghobayt cave,35.092642,-5.149841,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,865,,False,,
obs2_00583,Ketama spring,34.875649,-4.626438,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,866,,False,,
obs2_00584,Ruiniform Chaos of Bou Slimane,35.086438,-5.142154,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,867,,False,,
obs2_00585,Al Khattabi undersea cavities,35.213251,-4.65117,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,868,,False,,
obs2_00586,Oulassen spring,35.015721,-4.908043,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,869,,False,,
obs2_00587,Lamouassif spring,34.988318,-4.820548,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,870,,False,,
obs2_00588,Charika spring,34.957309,-4.678067,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,871,,False,,
obs2_00589,Complex of cavities of Badis,35.154371,-4.225422,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,872,,False,,
obs2_00590,Ksar Seghir beach,35.844381,-5.553495,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,873,,False,,
obs2_00591,Dalia beach,35.905462,-5.473829,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,874,,False,,
obs2_00592,Oued Lmarsa beach,35.904153,-5.446488,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,875,,False,,
obs2_00593,Laila small island,35.511708,-5.466257,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,876,,False,,
obs2_00594,Belyounesh beach,35.909974,-5.39448,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,877,,False,,
obs2_00595,Sebta peninsula,35.898229,-5.326348,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,878,,False,,
obs2_00596,Rifiyin beach,35.837834,-5.35421,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,879,,False,,
obs2_00597,Tres Pierdas beach,35.772728,-5.345322,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,880,,False,,
obs2_00598,Smir lagoon,35.32247,-5.447082,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,881,,False,,
obs2_00599,Mdiq beach,35.695322,-5.327791,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,882,,False,,
obs2_00600,Negro Cape beach,35.663249,-5.283808,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,883,,False,,
obs2_00601,Swamp of Oued Al Mallah,35.591054,-5.260202,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,884,,False,,
obs2_00602,Martil beach,35.624365,-5.271424,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,885,,False,,
obs2_00603,Coastal erosion of Sidi Abdeslam,35.571666,-5.253896,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,886,,False,,
obs2_00604,Azla beach,35.550158,-5.2403,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,887,,False,,
obs2_00605,Amsa beach,35.540827,-5.217951,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,888,,False,,
obs2_00606,Tamrabet beach,35.533503,-5.193817,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,889,,False,,
obs2_00607,Tamernout beach,35.524625,-5.169756,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,890,,False,,
obs2_00608,Ouachtam beach,35.505256,-5.154237,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,891,,False,,
obs2_00609,Cape of Mekkad,35.475134,-5.108713,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,892,,False,,
obs2_00610,Oued Laou beach,35.311751,-5.411482,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,893,,False,,
obs2_00611,Targha beach,35.394421,-5.020287,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,894,,False,,
obs2_00612,Stihat beach,35.337057,-4.944453,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,895,,False,,
obs2_00613,Sidi Yahya Aarab beach,35.299876,-4.878001,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,896,,False,,
obs2_00614,Jnane Enich beach,35.304252,-4.895643,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,897,,False,,
obs2_00615,Amtar beach,35.245279,-4.795919,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,898,,False,,
obs2_00616,Monica beach,35.212507,-4.653219,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,899,,False,,
obs2_00617,Lhwad beach,35.211957,-4.64893,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,900,,False,,
obs2_00618,Cala Iris beach,35.117838,-5.145054,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,901,,False,,
obs2_00619,Badis small island,35.170472,-4.296347,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,902,,False,,
obs2_00620,Taoussert beach,35.188456,-4.21334,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,903,,False,,
obs2_00621,Bousikour beach,35.233504,-4.033563,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,904,,False,,
obs2_00622,Boumehdi beach,35.238055,-3.975661,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,905,,False,,
obs2_00623,Tala Youssef beach,35.236105,-3.981783,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,906,,False,,
obs2_00624,Rmod beach,35.242967,-3.9673,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,907,,False,,
obs2_00625,Isri beach,35.218844,-3.911254,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,908,,False,,
obs2_00626,Cliff of Al Hoceima,35.223953,-4.050532,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,909,,False,,
obs2_00627,Quemado beach,35.244087,-3.92618,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,910,,False,,
obs2_00628,Cara Bonita beach,35.234276,-3.922583,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,911,,False,,
obs2_00629,Maktoa beach,35.229936,-3.919097,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,912,,False,,
obs2_00630,Small islands of Al Hoceima,35.216773,-3.901165,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,913,,False,,
obs2_00631,Sfiha beach,35.2062,-3.88821,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,914,,False,,
obs2_00632,Al Hoceima Bay,35.211857,-3.831492,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,915,,False,,
obs2_00633,Strait of Gibraltar,35.929746,-5.438324,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,916,,False,,
obs2_00634,Hill of Taifour,35.676276,-5.298678,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,917,,False,,
obs2_00635,Fault of Samsa,35.598793,-5.413419,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,918,,False,,
obs2_00636,Cluse of Tetouan,35.54326,-5.443002,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,919,,False,,
obs2_00637,Anticline of Nator cliff,35.52956,-5.372524,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,920,,False,,
obs2_00638,Synclinal of Tazarine,35.50192,-5.368411,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,921,,False,,
obs2_00639,Chefchaouen furrow,35.178822,-5.256485,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,922,,False,,
obs2_00640,Fault escarpment of Mizlafene,35.267876,-5.22021,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,923,,False,,
obs2_00641,Cliff of Imezar,35.180251,-5.197536,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,924,,False,,
obs2_00642,Folds of Sidi Abdelhamid,35.179166,-5.246346,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,925,,False,,
obs2_00643,Klippes of Soukna,35.115764,-5.411627,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,926,,False,,
obs2_00644,Folds and fault of Amtar,35.082901,-4.192447,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,927,,False,,
obs2_00645,Cirque of Jebha,35.211084,-4.661205,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,928,,False,,
obs2_00646,Fauld of Mtioua,35.31734,-4.92847,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,929,,False,,
obs2_00647,Bar of Tizirene,35.009775,-4.918015,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,930,,False,,
obs2_00648,Oued Rmel dam,35.872707,-5.476005,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,931,,False,,
obs2_00649,Al Raouz dam,35.711,-5.498116,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,932,,False,,
obs2_00650,Smir dam,35.402013,-5.2355,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,933,,False,,
obs2_00651,Ajras dam,35.564636,-5.494865,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,934,,False,,
obs2_00652,Martil dam,35.477117,-5.428091,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,935,,False,,
obs2_00653,Nakhla dam,35.441739,-5.396691,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,936,,False,,
obs2_00654,Prissa dam,35.364628,-5.17617,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,937,,False,,
obs2_00655,Oued Laou dam,35.246227,-5.291671,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,938,,False,,
obs2_00656,Moulay Bouchta dam,35.264187,-5.351637,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,939,,False,,
obs2_00657,Jaber lake,35.31665,-5.496082,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,940,,False,,
obs2_00658,Bouhachem lake,35.56615,-5.226447,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,941,,False,,
obs2_00659,Ali Thlet dam,35.238238,-5.172893,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,942,,False,,
obs2_00660,Al Houmar lake,35.07728,-5.26288,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,943,,False,,
obs2_00661,Laarays lake,35.07686,-5.26586,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,944,,False,,
obs2_00662,Al Mhad lake,35.07556,-5.26466,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,945,,False,,
obs2_00663,Al Garn lake,35.022547,-5.205902,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,946,,False,,
obs2_00664,Ifrat Fouden lake,35.0163612,-4.904481,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,947,,False,,
obs2_00665,Al Jomoaa dam,34.933095,-4.319152,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,948,,False,,
obs2_00666,Mujer dormida mountain,35.402279,-5.322191,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,949,,False,,
obs2_00667,Gully of Tamghart,35.488401,-5.130791,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,950,,False,,
obs2_00668,Rockfall niche of Azenti,35.375224,-4.994033,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,951,,False,,
obs2_00669,Scree cone of Mountain Kelti,35.372808,-5.265224,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,952,,False,,
obs2_00670,Rockfall niche of Ametras,35.083446,-5.079801,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,953,,False,,
obs2_00671,Badlands of Idsoulyene,35.001798,-5.370017,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,954,,False,,
obs2_00672,Slippage of Cara Bonita,35.232057,-3.922928,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,955,,False,,
obs2_00673,Plain of Restinga,35.789824,-5.361532,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,956,,False,,
obs2_00674,Alluvial plain of Martil,35.593329,-5.288213,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,957,,False,,
obs2_00675,Cascades of Ezarka,35.520043,-5.340233,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,958,,False,,
obs2_00676,Cascades of Akherkhour,35.300691,-5.20585,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,959,,False,,
obs2_00677,Alluvial plain of Amsa,35.537348,-5.22077,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,960,,False,,
obs2_00678,Alluvial plain of Oued Laou,35.082902,-4.192445,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,961,,False,,
obs2_00679,Meander of Oued Laou,35.429939,-5.098185,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,962,,False,,
obs2_00680,Cascades of Talembote,35.296245,-5.22719,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,963,,False,,
obs2_00681,Alluvial plain of Bouhmed,35.330213,-4.952795,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,964,,False,,
obs2_00682,Sidi Yahya Aarab valley,35.273273,-4.900421,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,965,,False,,
obs2_00683,Cascade of Oued Al Kalaa,35.242975,-5.158297,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,966,,False,,
obs2_00684,Cascades of Akchour,35.185251,-5.194523,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,967,,False,,
obs2_00685,Cascades of Taourart,35.218905,-5.139681,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,968,,False,,
obs2_00686,River terrace of Issaguen,34.918387,-4.565299,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,969,,False,,
obs2_00687,Alluvial plain of Nekor,35.190059,-3.877818,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,970,,False,,
obs2_00688,Canyon of Laou river,35.280073,-5.233774,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,971,,False,,
obs2_00689,Natural bridge of Akchour,35.195231,-5.178878,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,972,,False,,
obs2_00690,Canyon of Farda river,35.195315,-5.178814,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,973,,False,,
obs2_00691,Canyon of Adelmane river,35.211334,-5.04086,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,974,,False,,
obs2_00692,Natural bridge and travertine of Assifane,35.074391,-4.564801,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,975,,False,,
obs2_00693,Cascades of Imlil canyon,35.08114,-4.104749,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,976,,False,,
obs2_00694,Snow niche of Mountain Lakraa,35.122193,-5.08885,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,977,,False,,
obs2_00695,Accumulation glaze of Soukna,35.106971,-5.387428,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,978,,False,,
obs2_00696,Dunes of Al Hoceima,35.182938,-3.934226,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,979,,False,,
obs2_00697,Izourhar lake,31.70484722222222,-6.260811111111111,Béni Mellal-Khénifra,,Central High Atlas,,,geoheritage_expanded_20260809_group_49,point,geoheritage_expanded_20260809,980,,False,,
obs2_00698,Ibakliwn 1,31.663308333333333,-6.36565,Béni Mellal-Khénifra,,Central High Atlas,,,geoheritage_expanded_20260809_group_49,point,geoheritage_expanded_20260809,981,,False,,
obs2_00699,Ibakilwn 2,31.659866666666662,-6.387611111111111,Béni Mellal-Khénifra,,Central High Atlas,,,geoheritage_expanded_20260809_group_49,point,geoheritage_expanded_20260809,982,,False,,
obs2_00700,Oued Rbat,31.65869722222222,-6.409952777777778,Béni Mellal-Khénifra,,Central High Atlas,,,geoheritage_expanded_20260809_group_49,point,geoheritage_expanded_20260809,983,,False,,
obs2_00701,Tabant,31.65948611111111,-6.425027777777778,Béni Mellal-Khénifra,,Central High Atlas,,,geoheritage_expanded_20260809_group_49,point,geoheritage_expanded_20260809,984,,False,,
obs2_00702,Grenier Sidi Moussa,31.657577777777774,-6.432652777777778,Béni Mellal-Khénifra,,Central High Atlas,,,geoheritage_expanded_20260809_group_49,point,geoheritage_expanded_20260809,985,,False,,
obs2_00703,Site Sidi Moussa,31.65786111111111,-6.436194444444444,Béni Mellal-Khénifra,,Central High Atlas,,,geoheritage_expanded_20260809_group_49,point,geoheritage_expanded_20260809,986,,False,,
obs2_00704,Aguered N'Ouzrou,31.653125,-6.438833333333333,Béni Mellal-Khénifra,,Central High Atlas,,,geoheritage_expanded_20260809_group_49,point,geoheritage_expanded_20260809,987,,False,,
obs2_00705,Ait Bouguemez,31.647419444444445,-6.451566666666666,Béni Mellal-Khénifra,,Central High Atlas,,,geoheritage_expanded_20260809_group_49,point,geoheritage_expanded_20260809,988,,False,,
obs2_00706,Kimmeridgian Reef of Cap Ghir,30.625833333333333,-9.865,Souss-Massa,PL,Western High Atlas,,,geoheritage_expanded_20260809_group_50,point,geoheritage_expanded_20260809,995,,False,,
obs2_00707,Reef of the main fossils at Cap Ghir,30.63305555555556,-9.887777777777778,Souss-Massa,PL,Western High Atlas,,,geoheritage_expanded_20260809_group_50,point,geoheritage_expanded_20260809,996,,False,,
obs2_00708,The Tamri estuary,30.711111111111112,-9.854722222222222,Souss-Massa,H,Western High Atlas,,,geoheritage_expanded_20260809_group_50,point,geoheritage_expanded_20260809,997,,False,,
obs2_00709,The Timlaline gorges,30.766666666666666,-9.8275,Souss-Massa,G,Western High Atlas,,,geoheritage_expanded_20260809_group_50,point,geoheritage_expanded_20260809,998,,False,,
obs2_00710,Dayet Aoua,33.652,-5.032997222222222,,,Middle Atlas,,,geoheritage_expanded_20260809_group_51,point,geoheritage_expanded_20260809,999,,False,,
obs2_00712,Cambrian Gres-Quartzitic Facies,32.718325,-7.937405555555555,Marrakech-Safi,,Meseta,,,geoheritage_expanded_20260809_group_52,point,geoheritage_expanded_20260809,1001,,False,,
obs2_00714,Conglomerates of Machraâ Ben Abbou,32.62585555555555,-7.809649999999999,Marrakech-Safi,,Meseta,,,geoheritage_expanded_20260809_group_52,point,geoheritage_expanded_20260809,1003,,False,,
obs2_00715,Conglomerates of Sidi Abdelah,32.54581388888889,-7.831752777777777,Marrakech-Safi,,Meseta,,,geoheritage_expanded_20260809_group_52,point,geoheritage_expanded_20260809,1004,,False,,
obs2_00716,Conglomerates of Kef El Mounib,32.44246111111111,-7.944344444444445,Marrakech-Safi,,Meseta,,,geoheritage_expanded_20260809_group_52,point,geoheritage_expanded_20260809,1005,,False,,
obs2_00717,Granite of Sebt Brikiine,32.29926944444444,-8.038086111111111,Marrakech-Safi,,Meseta,,,geoheritage_expanded_20260809_group_52,point,geoheritage_expanded_20260809,1006,,False,,
obs2_00718,Micashiste of Lalla Titaf,32.249405555555555,-7.97335,Marrakech-Safi,,Meseta,,,geoheritage_expanded_20260809_group_52,point,geoheritage_expanded_20260809,1007,,False,,
obs2_00719,Pegmatite of Sidi Bouathmane,31.897727777777774,-7.953302777777778,Marrakech-Safi,,Meseta,,,geoheritage_expanded_20260809_group_52,point,geoheritage_expanded_20260809,1008,,False,,
obs2_00720,Pyrrhotites of Kettara,30.947883333333333,-8.265052777777777,Marrakech-Safi,,Meseta,,,geoheritage_expanded_20260809_group_52,point,geoheritage_expanded_20260809,1009,,False,,
obs2_00721,Imi-n-Ifri natural bridge,31.73014444444444,-6.969363888888889,Beni Mellal-Khenifra,,High Atlas,,,geoheritage_expanded_20260809_group_53,point,geoheritage_expanded_20260809,1010,,False,,
obs2_00722,"Dinosaur footprints, Iwariden",31.726241666666667,-6.867927777777778,Beni Mellal-Khenifra,,High Atlas,,,geoheritage_expanded_20260809_group_53,point,geoheritage_expanded_20260809,1011,,False,,
obs2_00723,Jbel Rat ascension,31.572263888888887,-6.635019444444444,Beni Mellal-Khenifra,,High Atlas,,,geoheritage_expanded_20260809_group_53,point,geoheritage_expanded_20260809,1012,,False,,
obs2_00724,Jbel M'Goun ascension,31.63596111111111,-6.529952777777778,Beni Mellal-Khenifra,,High Atlas,,,geoheritage_expanded_20260809_group_53,point,geoheritage_expanded_20260809,1013,,False,,
obs2_00725,Ait Bouguemez valley trek,31.65081111111111,-6.461511111111111,Beni Mellal-Khenifra,,High Atlas,,,geoheritage_expanded_20260809_group_53,point,geoheritage_expanded_20260809,1014,,False,,
obs2_00726,"Dinosaur footprints, Ibakaliwine",31.6842,-6.371152777777778,Beni Mellal-Khenifra,,High Atlas,,,geoheritage_expanded_20260809_group_53,point,geoheritage_expanded_20260809,1015,,False,,
obs2_00727,Hiking lake Izoughar,31.736925,-6.314761111111111,Beni Mellal-Khenifra,,High Atlas,,,geoheritage_expanded_20260809_group_53,point,geoheritage_expanded_20260809,1016,,False,,
